sq_mt_built,n_rooms,n_bathrooms,floor,house_type_id,is_renewal_needed,built_year,has_lift,is_exterior,has_parking,raw_address,buy_price,energy_certificate,age
80,2,1,1,HouseType 1: Pisos,0,1939,0,1,0,SANTA ENGRACIA,480000,C,85
40,2,1,6,HouseType 1: Pisos,1,1950,1,0,0,Plaza de Olavide,240000,inmueble exento,74
360,6,3,5,HouseType 1: Pisos,1,1955,1,1,1,Calle de Cea Bermúdez,1395000,E,69
208,4,2,9,HouseType 4: Dúplex,1,0,1,1,0,"general martinez campos, 39",1300000,en trámite,0
91,2,2,2,HouseType 1: Pisos,0,0,1,1,0,Calle Arcipreste de Hita,625000,E,0
310,5,4,6,HouseType 5: Áticos,0,0,1,1,1,Calle Rafael Calvo,2300000,E,0
280,4,2,6,HouseType 5: Áticos,0,0,1,1,0,"Calle Medellín, 3",1800000,no indicado,0
100,2,2,6,HouseType 5: Áticos,0,0,1,1,0,"Calle Medellín, 3",990000,no indicado,0
75,2,2,6,HouseType 5: Áticos,0,0,1,1,0,"Calle Medellín, 3",810000,no indicado,0
107,2,2,5,HouseType 1: Pisos,0,0,1,1,0,"Calle Medellín, 3",780000,no indicado,0
57,1,1,1,HouseType 1: Pisos,0,0,1,1,0,"Calle Medellín, 3",400000,no indicado,0
122,3,2,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Medellín, 3",900000,no indicado,0
65,1,1,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Medellín, 3",490000,no indicado,0
107,2,2,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Medellín, 3",760000,no indicado,0
65,1,1,1,HouseType 1: Pisos,0,0,1,1,0,"Calle Medellín, 3",460000,no indicado,0
58,1,1,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Medellín, 3",406000,no indicado,0
86,3,1,-1,HouseType 1: Pisos,1,1929,0,0,0,"MAUDES, 8",498000,E,95
201,3,2,1,HouseType 1: Pisos,1,1970,1,1,1,no descrito,1340000,en trámite,54
127,2,2,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Rafale Calvo, 18",901250,no indicado,0
134,2,2,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Rafale Calvo, 18",938536,no indicado,0
141,2,2,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Rafale Calvo, 18",994568,no indicado,0
70,2,1,5,HouseType 1: Pisos,0,1930,1,0,0,"ESCOSURA, 6",380000,E,94
199,4,3,4,HouseType 1: Pisos,1,1964,1,1,0,no descrito,980000,en trámite,60
288,5,5,4,HouseType 1: Pisos,1,1948,1,1,1,Urb. Almagro,1990000,no indicado,76
192,4,2,2,HouseType 1: Pisos,1,0,1,1,0,"Calle de Guzmán el Bueno, Madrid",750000,no indicado,0
42,2,1,6,HouseType 1: Pisos,0,0,1,0,0,RIOS ROSAS,350000,E,0
131,3,2,1,HouseType 1: Pisos,0,0,0,0,0,"Calle de Fernández de los Ríos, 8",590000,E,0
35,1,1,3,HouseType 1: Pisos,0,0,0,0,0,Plaza de Olavide,190000,E,0
113,3,2,6,HouseType 5: Áticos,0,0,1,1,1,"Calle Francisco de Ricci , 13",1168362,B,0
105,3,2,5,HouseType 1: Pisos,0,0,1,1,1,"Calle Francisco de Ricci , 13",998000,B,0
95,2,2,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Francisco de Ricci , 13",769419,B,0
95,2,2,3,HouseType 1: Pisos,0,1930,1,1,0,Calle de Fuencarral,605000,C,94
129,4,1,3,HouseType 1: Pisos,1,1940,1,1,0,"Calle de Cea Bermúdez, 13",730000,en trámite,84
364,8,3,0,HouseType 1: Pisos,1,1946,1,1,0,"Calle de Zurbano, 80",1375000,G,78
177,4,3,3,HouseType 1: Pisos,1,1976,1,1,1,"Calle de Ríos Rosas, 19",890000,en trámite,48
190,4,3,6,HouseType 4: Dúplex,0,1989,1,1,1,"Calle de Arapiles, 1",850000,no indicado,35
195,4,2,1,HouseType 1: Pisos,1,1950,1,1,0,CEA BERMUDEZ,760000,en trámite,74
153,4,3,4,HouseType 1: Pisos,1,1935,1,1,0,SANDOVAL,795000,D,89
121,3,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle de Blasco de Garay,625000,E,0
147,5,2,3,HouseType 1: Pisos,1,1949,1,1,0,Calle de Don Álvaro de Bazán,625000,en trámite,75
54,3,2,0,HouseType 1: Pisos,0,1940,1,0,0,Calle de Vallehermoso,322000,E,84
121,3,2,3,HouseType 1: Pisos,0,1980,1,1,1,Andrés Mellado,695000,en trámite,44
131,3,2,2,HouseType 1: Pisos,0,1950,1,1,0,Calle General Álvarez de Castro,598500,E,74
194,4,2,8,HouseType 5: Áticos,0,0,1,1,0,Paseo San Francisco de Sales,1200000,no indicado,0
217,3,4,2,HouseType 1: Pisos,0,1973,1,1,1,Calle de Zurbano,1695000,C,51
171,4,3,4,HouseType 1: Pisos,0,0,1,1,1,Avenida ISLAS FILIPINAS,799000,en trámite,0
183,4,3,1,HouseType 1: Pisos,0,1974,1,1,1,"Calle de Andres Mellado, 50",729000,D,50
220,3,4,2,HouseType 1: Pisos,0,0,1,1,0,Calle de José Abascal,1599000,en trámite,0
256,3,3,7,HouseType 1: Pisos,0,0,1,1,1,Calle Eduardo Dato,2360000,no indicado,0
140,3,2,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,650000,en trámite,0
185,4,3,1,HouseType 1: Pisos,0,0,1,1,1,no descrito,729000,D,0
89,2,2,0,HouseType 1: Pisos,0,1920,0,1,0,Castillo,375000,E,104
114,3,2,7,HouseType 1: Pisos,0,1963,1,1,0,Rios Rosas,795000,en trámite,61
225,5,3,2,HouseType 1: Pisos,1,1964,1,0,0,Calle de Melquíades Álvarez,750000,en trámite,60
75,3,1,4,HouseType 1: Pisos,0,0,1,0,0,no descrito,340000,no indicado,0
225,4,3,1,HouseType 1: Pisos,1,1966,1,1,0,no descrito,950000,no indicado,58
335,3,3,6,HouseType 5: Áticos,0,0,1,0,0,no descrito,2805000,en trámite,0
75,2,2,0,HouseType 1: Pisos,0,2019,1,0,0,no descrito,440000,E,5
222,3,3,6,HouseType 5: Áticos,0,1977,1,0,1,no descrito,2050000,no indicado,47
270,5,3,1,HouseType 1: Pisos,1,0,1,1,1,no descrito,890000,G,0
335,3,4,5,HouseType 4: Dúplex,0,0,1,1,0,no descrito,2695000,D,0
730,8,7,5,HouseType 1: Pisos,0,1966,1,1,1,zurbano,5650000,E,58
201,4,2,4,HouseType 1: Pisos,1,0,1,1,0,Calle de Santa Engracia,858000,en trámite,0
400,7,5,1,HouseType 1: Pisos,0,1960,1,1,0,Paseo de Eduardo Dato,2050000,D,64
240,5,3,1,HouseType 5: Áticos,1,0,1,1,1,Paseo de San Francisco de Sales,979000,en trámite,0
160,3,2,7,HouseType 5: Áticos,1,1960,1,1,0,"Calle de Guzmán el Bueno, 64",695000,E,64
264,6,3,1,HouseType 1: Pisos,1,1965,1,1,1,no descrito,1250000,en trámite,59
412,5,5,7,HouseType 1: Pisos,0,0,1,1,0,no descrito,4100000,D,0
108,3,2,1,HouseType 1: Pisos,1,0,1,1,0,no descrito,465000,en trámite,0
90,3,2,1,HouseType 1: Pisos,0,1940,1,1,1,no descrito,475000,C,84
227,6,4,6,HouseType 1: Pisos,1,1969,1,1,0,Paseo de San Francisco de Sales,925000,E,55
129,4,2,2,HouseType 1: Pisos,0,1945,1,0,0,Calle Escosura,570000,en trámite,79
67,2,2,1,HouseType 1: Pisos,0,1935,1,1,0,MONTELEON,550000,en trámite,89
204,7,2,2,HouseType 1: Pisos,0,1991,1,1,1,Calle del Cardenal Cisneros,810000,C,33
74,1,1,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",562000,A,0
140,3,3,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",1082000,A,0
74,1,1,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",580000,A,0
157,3,2,1,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",1100000,A,0
139,2,3,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",1080000,A,0
174,3,2,1,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",1195000,A,0
67,1,1,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",520000,A,0
141,2,3,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Santa Engracia, 51",1082000,A,0
293,3,4,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Españoleto, 19",2200000,no indicado,0
332,3,4,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Españoleto, 19",2055000,no indicado,0
307,3,4,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Españoleto, 19",2860000,no indicado,0
315,2,3,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Españoleto, 19",1950000,no indicado,0
239,3,4,2,HouseType 1: Pisos,0,0,1,1,0,"Calle Españoleto, 19",2030000,no indicado,0
83,2,1,1,HouseType 1: Pisos,0,1951,1,1,0,Calle de Bravo Murillo,430000,E,73
67,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle de Monteleón,550000,en trámite,0
138,3,2,3,HouseType 1: Pisos,1,1942,1,1,0,Calle de Santa Engracia,670000,E,82
67,2,2,1,HouseType 1: Pisos,0,1935,1,1,0,no descrito,550000,E,89
96,3,1,4,HouseType 1: Pisos,0,1882,1,1,0,Calle de Fuencarral,290000,en trámite,142
185,5,2,0,HouseType 1: Pisos,0,0,1,1,0,Calle del General Ampudia,900000,E,0
200,7,2,2,HouseType 1: Pisos,0,0,1,1,1,Calle del Cardenal Cisneros,840000,E,0
67,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle de Monteleón,550000,E,0
325,4,4,1,HouseType 1: Pisos,1,0,1,1,0,Calle de García de Paredes,2150000,E,0
275,4,3,1,HouseType 1: Pisos,0,0,1,1,1,Calle de Vallehermoso,1250000,E,0
92,1,1,3,HouseType 1: Pisos,1,0,1,1,1,Calle de Zurbano,450000,E,0
210,3,4,2,HouseType 1: Pisos,0,1950,1,1,0,Calle de José Abascal,1599000,E,74
64,3,2,0,HouseType 1: Pisos,0,0,1,1,0,Calle Calvo Asensio,275000,E,0
163,4,3,1,HouseType 1: Pisos,0,1967,1,1,0,General ampudia,649000,F,57
110,4,2,0,HouseType 1: Pisos,0,0,0,1,0,Calle de Bravo Murillo,480000,F,0
192,6,2,1,HouseType 1: Pisos,0,0,1,1,0,Vallehermoso,780000,E,0
250,5,4,8,HouseType 1: Pisos,0,0,1,1,0,no descrito,2650000,D,0
145,4,3,1,HouseType 1: Pisos,0,1964,1,1,0,Calle DE ALBUQUERQUE,850000,D,60
110,3,2,1,HouseType 1: Pisos,0,1964,1,1,0,Calle DE ALBUQUERQUE,670000,D,60
399,7,4,4,HouseType 1: Pisos,0,0,1,1,1,no descrito,2500000,A,0
142,3,2,5,HouseType 1: Pisos,1,1932,1,1,0,no descrito,595000,E,92
75,2,1,1,HouseType 1: Pisos,0,1940,0,1,0,"Fernandez de La Hoz, 48",495000,D,84
82,3,2,2,HouseType 1: Pisos,1,1955,1,1,0,"Calle de Cristóbal Bordiú, 53",510000,en trámite,69
210,3,3,2,HouseType 1: Pisos,0,1950,1,1,0,"Calle de José Abascal, Madrid",1599000,D,74
61,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle de Monteleón,550000,D,0
109,1,1,6,HouseType 5: Áticos,0,1939,1,1,0,"Calle de García de Paredes, 35",798000,en trámite,85
157,4,3,3,HouseType 1: Pisos,0,1960,1,1,0,"Calle de Gaztambide, 16",750000,en trámite,64
110,4,2,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Bravo Murillo, 41",480000,en trámite,0
90,3,2,1,HouseType 1: Pisos,0,1940,1,1,1,Calle de Guzmán el Bueno,475000,C,84
90,3,2,1,HouseType 1: Pisos,0,1940,1,1,1,Calle de Guzmán el Bueno,475000,C,84
78,4,1,5,HouseType 1: Pisos,0,1930,1,0,0,Calle Magallanes,368000,C,94
172,2,3,2,HouseType 1: Pisos,0,0,1,1,0,Calle de José Abascal,1599000,en trámite,0
204,7,2,2,HouseType 1: Pisos,0,1991,1,1,1,Cardenal Cisneros,810000,E,33
114,3,2,7,HouseType 5: Áticos,0,1963,1,1,0,Ríos Rosas,795000,E,61
90,3,2,1,HouseType 1: Pisos,0,1940,1,1,1,Calle de Guzmán el Bueno,475000,C,84
90,3,2,1,HouseType 1: Pisos,0,1940,1,1,1,Calle de Guzmán el Bueno,475000,C,84
247,5,2,3,HouseType 1: Pisos,0,0,1,1,0,Calle de Fernández de los Ríos,1060000,F,0
52,2,1,4,HouseType 1: Pisos,0,1929,1,0,0,Calle de Fernández de los Ríos,300000,E,95
75,2,1,3,HouseType 1: Pisos,0,1931,1,1,0,Calle de Bravo Murillo,485000,E,93
180,5,2,4,HouseType 1: Pisos,0,0,1,1,0,Calle de Andres Mellado,699000,en trámite,0
182,3,3,0,HouseType 1: Pisos,0,1975,1,1,0,"Calle de Julián Romea, 7",630000,en trámite,49
40,1,1,-1,HouseType 1: Pisos,0,0,1,1,0,"Calle de Eguilaz, 4",175000,en trámite,0
121,3,2,1,HouseType 1: Pisos,0,1950,1,1,0,"Calle de Blasco de Garay, 63",625000,E,74
150,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Paseo del General Martínez Campos,985000,en trámite,0
22,1,1,3,HouseType 1: Pisos,0,1940,0,0,0,Calle de Santa Engracia,189000,no indicado,84
211,4,3,4,HouseType 1: Pisos,0,0,1,1,1,Calle de García de Paredes,995000,en trámite,0
79,3,1,4,HouseType 1: Pisos,0,1940,1,1,0,Alonso Cano,480000,E,84
376,5,4,1,HouseType 1: Pisos,1,1970,1,1,0,Isaac Peral,2100000,D,54
161,4,2,4,HouseType 1: Pisos,1,0,1,1,0,"Calle de Alonso Cano, 23",860000,en trámite,0
42,2,1,-1,HouseType 1: Pisos,1,0,1,0,0,Urb. semisótano con patio,235000,en trámite,0
100,3,2,4,HouseType 1: Pisos,0,1965,1,1,0,Calle de Bravo Murillo,620000,en trámite,59
100,3,2,4,HouseType 1: Pisos,0,1965,1,1,0,Calle Bravo Murillo,620000,en trámite,59
400,6,5,1,HouseType 1: Pisos,1,0,1,1,0,no descrito,2050000,E,0
340,4,3,7,HouseType 1: Pisos,1,1967,1,1,1,JOSE ABASCAL,1850000,E,57
293,4,4,6,HouseType 1: Pisos,0,0,1,1,1,RUBEN DARIO,1835000,E,0
210,3,4,2,HouseType 1: Pisos,0,1950,1,1,0,JOSE ABASCAL,1599000,en trámite,74
125,4,2,4,HouseType 1: Pisos,0,0,1,1,0,Calle de Fernández de los Ríos,560000,en trámite,0
124,5,2,0,HouseType 1: Pisos,1,1945,1,0,0,Calle Donoso Cortés,489000,no indicado,79
37,1,1,5,HouseType 1: Pisos,0,0,0,1,0,Calle de Gonzalo de Córdoba,340000,E,0
192,4,2,1,HouseType 1: Pisos,0,1945,1,1,0,Calle de Vallehermoso,790000,C,79
78,2,1,1,HouseType 1: Pisos,0,1920,1,1,0,Calle Eloy Gonzalo,349000,G,104
301,4,3,2,HouseType 1: Pisos,0,1900,1,1,0,Calle Almagro,2250000,E,124
105,3,2,2,HouseType 1: Pisos,0,1980,1,1,1,Calle de Modesto Lafuente,675000,E,44
163,4,2,2,HouseType 1: Pisos,1,1962,1,1,0,"Andrés Mellado, 106",589000,en trámite,62
199,5,3,5,HouseType 1: Pisos,0,1964,1,1,0,no descrito,1250000,E,60
145,3,2,1,HouseType 1: Pisos,0,1940,1,1,0,Calle de Rodríguez San Pedro,649000,en trámite,84
210,3,4,2,HouseType 1: Pisos,0,1950,1,1,0,JOSE ABASCAL,1599000,en trámite,74
75,2,2,2,HouseType 1: Pisos,0,1926,1,0,0,Calle del Monte Esquinza,430000,E,98
370,5,4,1,HouseType 1: Pisos,0,1970,1,1,1,no descrito,2100000,C,54
172,3,3,1,HouseType 1: Pisos,0,1970,1,1,1,no descrito,1023000,C,54
134,3,2,5,HouseType 1: Pisos,0,0,1,1,0,no descrito,690000,en trámite,0
67,1,2,2,HouseType 1: Pisos,0,0,0,0,0,no descrito,360000,en trámite,0
300,4,4,2,HouseType 1: Pisos,0,1881,1,1,0,"Calle de Almagro, Madrid",2250000,en trámite,143
408,6,6,3,HouseType 1: Pisos,1,0,1,1,1,no descrito,2300000,en trámite,0
142,3,2,3,HouseType 1: Pisos,0,0,1,1,0,no descrito,690000,en trámite,0
171,5,2,7,HouseType 1: Pisos,0,1930,1,1,0,Calle de la Princesa,1000000,en trámite,94
115,2,2,2,HouseType 1: Pisos,0,1950,1,1,0,Calle de Manuel Cortina,820000,C,74
167,4,2,1,HouseType 1: Pisos,0,1963,1,1,0,"Calle de Jerónimo de la Quintana, 8",735000,en trámite,61
117,3,2,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,555000,D,0
208,4,3,9,HouseType 4: Dúplex,1,1955,1,1,1,Paseo del General Martínez Campos,1300000,F,69
110,3,1,1,HouseType 1: Pisos,1,1945,1,1,0,Calle de Guzmán el Bueno,495000,no indicado,79
315,5,5,3,HouseType 1: Pisos,0,0,1,1,1,Paseo de la Castellana,3300000,no indicado,0
71,1,1,1,HouseType 1: Pisos,0,0,1,1,0,"Calle García de Paredes, 4",585000,A,0
128,2,2,2,HouseType 1: Pisos,0,0,1,1,1,"Calle García de Paredes, 4",1040000,A,0
65,1,1,4,HouseType 1: Pisos,0,0,1,1,0,"Calle García de Paredes, 4",630000,A,0
131,1,1,1,HouseType 5: Áticos,0,0,1,1,1,"Calle García de Paredes, 4",995000,A,0
150,3,3,5,HouseType 1: Pisos,0,0,1,1,1,"Calle Modesto Lafuente, 26",1390000,A,0
237,4,2,6,HouseType 5: Áticos,0,0,1,1,1,"Calle Modesto Lafuente, 26",2404500,A,0
195,3,2,6,HouseType 5: Áticos,0,0,1,1,1,"Calle Modesto Lafuente, 26",1963500,A,0
192,3,3,2,HouseType 1: Pisos,0,0,1,1,1,"Calle Modesto Lafuente, 26",1550000,A,0
150,3,2,2,HouseType 1: Pisos,0,0,1,1,1,"Calle Modesto Lafuente, 26",1230000,A,0
263,3,3,1,HouseType 4: Dúplex,0,0,1,1,1,"Calle Modesto Lafuente, 26",1815000,A,0
148,3,3,3,HouseType 1: Pisos,0,0,1,1,0,COVARRUBIAS,950000,D,0
138,4,2,5,HouseType 1: Pisos,1,0,1,1,0,Calle Arcipreste de Hita,630000,F,0
121,2,1,6,HouseType 1: Pisos,0,0,1,1,0,CEA BERMUDEZ,560000,E,0
325,4,5,1,HouseType 1: Pisos,0,0,1,1,0,Calle de García de Paredes,1890000,en trámite,0
50,1,2,5,HouseType 1: Pisos,0,1935,1,0,0,"Calle de Trafalgar, 26",355000,en trámite,89
630,6,2,1,HouseType 2: Casa o chalet,1,0,0,0,1,Calle Vicente Aleixandre,4700000,no indicado,0
47,1,1,-1,HouseType 1: Pisos,0,0,1,0,0,PONCE DE LEON,195000,D,0
30,1,2,2,HouseType 1: Pisos,0,0,0,0,0,Calle de Alonso Cano,190000,F,0
318,5,4,0,HouseType 1: Pisos,1,1953,1,1,0,"Zurbano, 100",1375000,E,71
184,4,3,1,HouseType 1: Pisos,1,1984,1,0,1,"Calle de Santa Engracia, 143",690000,E,40
220,4,3,4,HouseType 1: Pisos,1,1950,1,0,0,no descrito,1525000,E,74
69,1,1,3,HouseType 1: Pisos,0,0,1,1,1,Calle de Zurbano,550000,C,0
153,4,2,1,HouseType 1: Pisos,0,1947,1,1,0,Calle de Santa Engracia,525000,E,77
356,6,4,2,HouseType 1: Pisos,1,0,1,1,1,no descrito,2300000,en trámite,0
195,4,2,4,HouseType 1: Pisos,0,1957,1,1,0,Calle de Gaztambide,692000,no indicado,67
372,5,5,3,HouseType 1: Pisos,0,1960,1,1,1,"Calle de Modesto Lafuente, Madrid",1900000,en trámite,64
201,5,3,4,HouseType 1: Pisos,1,0,1,1,1,no descrito,860000,C,0
181,4,2,4,HouseType 1: Pisos,0,0,1,1,0,no descrito,740000,en trámite,0
100,3,1,4,HouseType 1: Pisos,0,1958,1,1,0,no descrito,458000,no indicado,66
164,5,2,1,HouseType 1: Pisos,0,1945,1,1,0,no descrito,426000,no indicado,79
140,2,2,2,HouseType 1: Pisos,0,1963,1,1,0,no descrito,479000,no indicado,61
138,5,2,2,HouseType 1: Pisos,1,0,1,1,0,no descrito,699000,en trámite,0
242,3,3,7,HouseType 1: Pisos,0,1961,1,1,1,no descrito,2100000,A,63
170,5,2,5,HouseType 1: Pisos,0,1940,1,1,0,no descrito,479000,no indicado,84
260,3,2,4,HouseType 1: Pisos,0,0,1,1,1,no descrito,1940000,en trámite,0
75,2,1,4,HouseType 1: Pisos,0,0,1,1,0,no descrito,550000,en trámite,0
326,9,3,1,HouseType 1: Pisos,1,0,1,1,0,no descrito,1500000,en trámite,0
136,4,2,1,HouseType 1: Pisos,1,0,1,1,0,no descrito,710000,en trámite,0
166,4,2,5,HouseType 1: Pisos,1,1946,1,0,0,"Calle de Gaztambide, 47",680000,E,78
237,5,3,1,HouseType 1: Pisos,1,1969,1,1,1,"Paseo San Francisco de Sales, 23",949900,C,55
108,2,2,1,HouseType 1: Pisos,0,0,1,1,0,"Calle Santa Engracia, 32",875000,A,0
182,3,2,1,HouseType 1: Pisos,0,0,0,0,0,"Calle de Fernando el Católico, 10",745000,en trámite,0
89,2,1,2,HouseType 1: Pisos,0,1950,1,0,0,"Calle de Guzmán el Bueno, 41",530000,en trámite,74
135,4,1,1,HouseType 1: Pisos,0,1947,1,1,0,"Trafalgar, 32",545000,E,77
163,4,3,4,HouseType 1: Pisos,1,1975,1,0,1,no descrito,680000,en trámite,49
69,3,1,6,HouseType 1: Pisos,0,1950,1,0,0,no descrito,398000,no indicado,74
135,2,2,3,HouseType 1: Pisos,0,1940,1,1,0,Calle General Álvarez de Castro,759500,no indicado,84
60,2,1,1,HouseType 1: Pisos,0,0,0,1,0,Calle Blasco de Garay,349000,en trámite,0
160,4,2,6,HouseType 1: Pisos,1,1975,1,0,0,no descrito,790000,en trámite,49
230,4,3,6,HouseType 1: Pisos,0,1938,1,1,0,no descrito,1850000,en trámite,86
260,3,2,4,HouseType 1: Pisos,0,2019,1,1,0,no descrito,1940000,en trámite,5
159,5,2,5,HouseType 1: Pisos,1,1962,1,1,0,no descrito,875000,en trámite,62
172,3,2,5,HouseType 1: Pisos,0,0,1,1,0,no descrito,860000,B,0
73,3,1,0,HouseType 1: Pisos,0,0,1,0,0,Calle de Guzmán el Bueno,140000,en trámite,0
121,3,1,0,HouseType 1: Pisos,0,0,1,1,0,"Calle de Santa Engracia, 128",350000,en trámite,0
40,1,1,4,HouseType 1: Pisos,0,1927,1,0,0,Calle de Santa Engracia,245000,E,97
105,3,3,2,HouseType 1: Pisos,1,1974,1,1,0,Calle de Alenza,620000,en trámite,50
310,4,4,4,HouseType 1: Pisos,0,0,1,1,0,no descrito,1950000,en trámite,0
48,2,1,2,HouseType 1: Pisos,0,1960,1,0,0,no descrito,260000,no indicado,64
112,3,2,2,HouseType 1: Pisos,0,0,1,1,0,no descrito,740000,en trámite,0
189,4,2,2,HouseType 1: Pisos,1,1961,1,1,0,no descrito,750000,no indicado,63
59,2,1,5,HouseType 1: Pisos,1,0,1,0,0,"Calle Eloy Gonzalo, 31",296000,en trámite,0
183,3,2,4,HouseType 1: Pisos,0,1965,1,0,0,no descrito,795000,en trámite,59
96,5,2,4,HouseType 1: Pisos,0,0,1,1,0,"Calle de Rodríguez San Pedro, 34",550000,en trámite,0
37,1,1,3,HouseType 1: Pisos,0,1950,1,0,0,Calle RODRIGUEZ SAN PEDRO,220000,F,74
65,2,1,1,HouseType 1: Pisos,0,1945,1,1,0,Calle de Ríos Rosas,360000,en trámite,79
30,1,1,2,HouseType 1: Pisos,0,0,0,0,0,Calle MOREJON,190000,F,0
134,2,2,4,HouseType 1: Pisos,0,0,1,1,0,Calle Rafael Calvo,938536,no indicado,0
170,3,3,6,HouseType 5: Áticos,1,1956,1,1,0,Calle de Guzmán el Bueno,850000,en trámite,68
175,4,3,8,HouseType 1: Pisos,1,1969,1,1,1,Paseo de San Francisco de Sales,824000,en trámite,55
89,2,2,2,HouseType 1: Pisos,0,1935,0,1,0,Calle de Sandoval,450000,en trámite,89
55,3,2,0,HouseType 1: Pisos,0,1940,1,0,0,Calle Donoso Cortés,318000,D,84
70,3,1,3,HouseType 1: Pisos,1,1940,0,1,0,Calle de Bretón de los Herreros,315000,F,84
86,2,2,5,HouseType 1: Pisos,0,1935,1,1,0,Calle Donoso Cortés,495000,D,89
70,3,1,2,HouseType 1: Pisos,1,1910,0,0,0,Calle BRAVO MURILLO,270000,G,114
74,2,2,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Arcipreste de Hita, 14",599000,en trámite,0
43,2,1,0,HouseType 1: Pisos,0,1940,1,1,0,Calle de Fernández de los Ríos,229500,en trámite,84
164,2,2,5,HouseType 1: Pisos,0,1970,1,1,0,"Paseo de Eduardo Dato, 13",1450000,en trámite,54
140,3,3,1,HouseType 1: Pisos,0,0,1,1,0,"Calle de Fernández de los Ríos, 93",650000,no indicado,0
155,4,3,3,HouseType 1: Pisos,0,0,1,1,1,"Calle de Ríos Rosas, 42",885000,en trámite,0
260,5,4,2,HouseType 1: Pisos,0,1957,1,1,1,"Calle de Vallehermoso, 28",1040000,B,67
150,3,2,5,HouseType 1: Pisos,0,0,1,1,0,"Calle de Sandoval, 6",1135000,en trámite,0
172,2,2,2,HouseType 1: Pisos,0,0,1,1,0,no descrito,1599000,en trámite,0
104,2,2,2,HouseType 1: Pisos,0,0,1,0,0,no descrito,599000,en trámite,0
164,2,2,5,HouseType 1: Pisos,0,1970,1,1,0,no descrito,1450000,en trámite,54
369,3,5,5,HouseType 5: Áticos,0,0,1,1,1,no descrito,2695000,en trámite,0
287,5,4,3,HouseType 1: Pisos,0,0,1,1,1,Espronceda,1900000,D,0
67,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle de Monteleón,550000,en trámite,0
250,3,3,1,HouseType 1: Pisos,0,1956,1,1,1,Calle Santa Engracia,1465000,en trámite,68
211,4,3,4,HouseType 1: Pisos,0,1963,1,1,1,"Garcia de Paredes, 76",995000,en trámite,61
183,4,2,1,HouseType 1: Pisos,0,0,1,1,0,"Calle de Cea Bermúdez, Madrid, 45",750000,en trámite,0
152,4,3,1,HouseType 1: Pisos,1,1982,1,1,1,Calle de Raimundo Fernández Villaverde,745000,E,42
175,3,2,1,HouseType 1: Pisos,0,1973,1,1,0,Urb. Gaztambide Everyprop.com,1022000,C,51
230,4,1,6,HouseType 1: Pisos,0,1938,1,1,1,Urb. Almagro Prime,1850000,no indicado,86
140,3,2,1,HouseType 1: Pisos,1,0,1,1,0,no descrito,710000,no indicado,0
205,4,3,4,HouseType 1: Pisos,0,1967,1,1,0,no descrito,1200000,en trámite,57
230,4,3,3,HouseType 1: Pisos,0,1986,1,1,1,no descrito,1250000,en trámite,38
47,1,1,-1,HouseType 1: Pisos,0,1900,0,0,0,Calle Ponce de León,195000,G,124
107,2,3,1,HouseType 1: Pisos,0,0,1,1,1,"Calle Espronceda, 32",873000,A,0
147,3,3,4,HouseType 1: Pisos,1,1945,1,1,0,"Calle de Modesto Lafuente, 65",620000,E,79
254,5,3,0,HouseType 1: Pisos,0,0,1,1,0,Calle alonso cano,749611,en trámite,0
184,4,2,1,HouseType 1: Pisos,1,1975,1,1,0,Calle de Andres Mellado,769600,en trámite,49
39,2,1,0,HouseType 1: Pisos,0,1940,0,0,0,Calle de Medellín,262000,D,84
141,2,2,4,HouseType 1: Pisos,0,0,1,1,0,Calle Rafael Calvo,994568,no indicado,0
